Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_DAY_AHEAD
2020,8,7,23,0,22,123,9,1.3,91.07,23.3,1018,122
2020,8,8,0,0,2,7,6,1.4,94.64,22.3,1018,5
2020,8,8,1,0,0,0,6,1.6,95.38,22,1018,0
2020,8,8,2,0,0,0,6,1.7,96.33,21.7,1018,0
2020,8,8,3,0,0,0,6,1.9,96.49,21.6,1018,0
2020,8,8,4,0,0,0,7,1.8,97.83,21.2,1018,0
2020,8,8,5,0,0,0,0,1.4,98.4,21,1019,0
2020,8,8,6,0,0,0,0,1.3,98.7,20.9,1019,0
2020,8,8,7,0,0,0,0,1.4,98.84,20.7,1018,0
2020,8,8,8,0,0,0,0,1.5,99.93,20.4,1018,0
2020,8,8,9,0,0,0,0,1.5,100,20.2,1018,0
2020,8,8,10,0,4,4,0,1.6,99.02,20.7,1019,4
2020,8,8,11,0,120,120,0,1.5,96.03,21.9,1019,67
2020,8,8,12,0,129,301,3,1.3,87.18,24,1019,246
2020,8,8,13,0,85,488,3,1,75.73,25.9,1020,481
2020,8,8,14,0,59,656,3,0.9,67.48,27,1020,648
2020,8,8,15,0,149,778,3,0.9,64.03,27.5,1019,779
2020,8,8,16,0,316,862,3,0.9,62.74,27.7,1019,455
2020,8,8,17,0,456,892,3,1,61.68,28,1019,695
2020,8,8,18,0,735,864,2,1.2,62.08,28,1018,845
2020,8,8,19,0,765,781,0,1.3,63.36,27.8,1018,775
2020,8,8,20,0,653,653,0,1.4,65.7,27.4,1018,647
2020,8,8,21,0,485,485,0,1.4,68.72,26.9,1018,481
2020,8,8,22,0,299,299,0,1.3,73.97,26,1018,296
2020,8,8,23,0,122,122,0,1.3,83.09,24.4,1018,117
2020,8,9,0,0,5,5,0,1.4,89.56,22.9,1018,4
2020,8,9,1,0,0,0,0,1.3,93.58,22.3,1019,0
2020,8,9,2,0,0,0,0,1.1,97.64,21.7,1019,0
2020,8,9,3,0,0,0,0,0.9,100,21.2,1019,0
2020,8,9,4,0,0,0,0,0.8,100,20.9,1019,0
2020,8,9,5,0,0,0,0,0.8,100,20.7,1019,0
2020,8,9,6,0,0,0,0,0.9,100,20.5,1019,0
2020,8,9,7,0,0,0,0,1,100,20.3,1018,0
2020,8,9,8,0,0,0,0,1.1,100,20.1,1018,0
2020,8,9,9,0,0,0,0,1.1,100,20,1018,0
2020,8,9,10,0,4,4,0,1.1,99.39,20.6,1018,2
2020,8,9,11,0,67,115,7,1.2,90.42,22.4,1019,111
2020,8,9,12,0,246,295,7,1.3,80.01,24.5,1019,290
2020,8,9,13,0,481,481,0,1.3,72.12,26.1,1019,477
2020,8,9,14,0,648,648,0,1.4,66.98,27.3,1019,645
2020,8,9,15,0,779,779,0,1.6,63.8,28.1,1018,776
2020,8,9,16,0,455,863,3,1.9,61.71,28.7,1018,860
2020,8,9,17,0,695,892,2,2.1,60.69,29,1017,888
2020,8,9,18,0,845,861,0,2.2,60.31,29.1,1017,864
2020,8,9,19,0,775,778,0,2.2,60.27,29.1,1016,779
2020,8,9,20,0,647,647,0,2.2,61.86,28.8,1016,647
2020,8,9,21,0,481,481,0,2.3,64.55,28.4,1015,478
2020,8,9,22,0,296,296,0,2.4,70.41,27.5,1015,288
2020,8,9,23,0,117,117,0,2.4,80.29,25.8,1015,116
2020,8,10,0,0,4,4,0,2.6,87.74,24.2,1016,4
2020,8,10,1,0,0,0,0,2.6,91.72,23.6,1016,0
2020,8,10,2,0,0,0,0,2.5,95.05,23.1,1016,0
2020,8,10,3,0,0,0,0,2.4,97.01,22.8,1016,0
2020,8,10,4,0,0,0,0,2.3,97.76,22.7,1016,0
2020,8,10,5,0,0,0,0,2.2,99.37,22.4,1016,0
2020,8,10,6,0,0,0,0,2.1,100,22.2,1016,0
2020,8,10,7,0,0,0,0,2,100,22,1016,0
2020,8,10,8,0,0,0,0,1.9,100,21.7,1016,0
2020,8,10,9,0,0,0,0,1.8,100,21.5,1016,0
2020,8,10,10,0,2,2,0,1.7,97.31,22.1,1016,1
2020,8,10,11,0,111,111,0,1.7,89.3,23.6,1016,108
2020,8,10,12,0,290,290,0,1.4,80.22,25.5,1016,193
2020,8,10,13,0,477,477,0,1.2,68.6,27.7,1016,378
2020,8,10,14,0,645,645,0,1.2,58.97,29.6,1016,643
2020,8,10,15,0,776,776,0,1.3,55.33,30.5,1015,779
2020,8,10,16,0,860,860,0,1.6,53.99,31.1,1015,858
2020,8,10,17,0,888,888,0,1.9,53.64,31.4,1014,888
2020,8,10,18,0,864,864,0,2.2,54.11,31.5,1014,820
2020,8,10,19,0,779,779,0,2.3,55.22,31.4,1014,747
2020,8,10,20,0,647,647,0,2.4,56.91,31.1,1013,453
2020,8,10,21,0,478,478,0,2.4,60.85,30.4,1013,462
2020,8,10,22,0,288,293,0,2.4,67.27,29.3,1013,281
2020,8,10,23,0,116,116,0,2.4,77.16,27.4,1013,107
2020,8,11,0,0,4,4,0,2.6,83.25,25.9,1014,3
2020,8,11,1,0,0,0,3,2.7,87.45,25.1,1014,0
2020,8,11,2,0,0,0,0,2.6,90.84,24.5,1014,0
2020,8,11,3,0,0,0,0,2.5,93.72,24,1014,0
2020,8,11,4,0,0,0,0,2.4,95.7,23.7,1014,0
2020,8,11,5,0,0,0,0,2.2,97.53,23.4,1014,0
2020,8,11,6,0,0,0,0,2.1,99.01,23.1,1013,0
2020,8,11,7,0,0,0,0,2,99.83,22.9,1013,0
2020,8,11,8,0,0,0,0,1.9,100,22.7,1013,0
2020,8,11,9,0,0,0,0,1.8,100,22.5,1013,0
2020,8,11,10,0,1,2,7,1.8,98.44,23,1014,1
2020,8,11,11,0,108,108,0,1.8,91,24.5,1014,26
2020,8,11,12,0,193,287,3,1.7,81.62,26.3,1014,261
2020,8,11,13,0,378,474,7,1.6,72.42,27.9,1014,383
2020,8,11,14,0,643,643,0,1.7,67.14,29,1014,488
2020,8,11,15,0,779,779,0,2,64.07,29.7,1014,662
2020,8,11,16,0,858,863,0,2.4,62.57,30.1,1013,657
2020,8,11,17,0,888,891,0,2.8,62.39,30.3,1013,581
2020,8,11,18,0,820,855,2,3.1,63.53,30.2,1012,514
2020,8,11,19,0,747,768,0,3.3,65.77,29.8,1012,269
2020,8,11,20,0,453,634,7,3.4,68.89,29.2,1012,171
2020,8,11,21,0,462,466,0,3.3,73.21,28.4,1012,140
2020,8,11,22,0,281,281,0,3.2,78.48,27.5,1012,126
2020,8,11,23,0,107,107,0,2.9,85.46,26.3,1012,48
2020,8,12,0,0,3,3,0,2.6,91.73,25.3,1013,1
2020,8,12,1,0,0,0,2,2.6,95.02,24.8,1013,0
2020,8,12,2,0,0,0,3,2.6,96.88,24.5,1013,0
2020,8,12,3,0,0,0,3,2.6,97.97,24.3,1013,0
2020,8,12,4,0,0,0,7,2.5,98.8,24.1,1013,0
2020,8,12,5,0,0,0,7,2.5,99.49,23.9,1013,0
2020,8,12,6,0,0,0,3,2.3,99.62,23.8,1013,0
2020,8,12,7,0,0,0,3,2.1,99.55,23.7,1013,0
2020,8,12,8,0,0,0,0,1.9,100,23.5,1014,0
2020,8,12,9,0,0,0,3,1.6,100,23.2,1014,0
2020,8,12,10,0,1,1,7,1.4,99.2,23.6,1014,0
2020,8,12,11,0,26,99,7,1.3,96.05,24.7,1015,26
2020,8,12,12,0,261,270,0,1,85.22,26.8,1015,68
2020,8,12,13,0,383,450,3,0.8,72.36,28.5,1015,21
2020,8,12,14,0,488,611,3,0.7,66.28,29.6,1015,18
2020,8,12,15,0,662,753,3,0.6,62.88,30.2,1015,173
2020,8,12,16,0,657,834,3,0.7,61.62,30.6,1015,112
2020,8,12,17,0,581,861,3,1,61.29,30.7,1015,220
2020,8,12,18,0,514,827,7,1.2,62.54,30.6,1015,255
2020,8,12,19,0,269,744,6,1.3,65.71,30.1,1015,237
2020,8,12,20,0,171,616,6,1.4,69.1,29.7,1015,331
2020,8,12,21,0,140,449,6,1.3,72.25,29.3,1015,71
2020,8,12,22,0,126,268,7,1.2,76.93,28.3,1015,104
2020,8,12,23,0,48,99,7,1,83.94,27.1,1015,15
2020,8,13,0,0,1,1,7,1,88.42,26.2,1016,1
2020,8,13,1,0,0,0,7,1,90.8,25.7,1016,0
2020,8,13,2,0,0,0,7,0.9,91.36,25.3,1016,0
2020,8,13,3,0,0,0,7,0.7,92.57,24.9,1016,0
2020,8,13,4,0,0,0,7,0.5,92.91,24.6,1016,0
2020,8,13,5,0,0,0,7,0.4,92.16,24.4,1016,0
2020,8,13,6,0,0,0,7,0.4,92.8,24,1016,0
2020,8,13,7,0,0,0,8,0.5,93.73,23.6,1016,0
2020,8,13,8,0,0,0,8,0.6,94.32,23.3,1016,0
2020,8,13,9,0,0,0,8,0.3,94.85,23,1016,0
2020,8,13,10,0,0,0,4,0.5,94.58,22.8,1017,1
2020,8,13,11,0,26,78,4,1.2,92.73,22.8,1017,49
2020,8,13,12,0,68,247,4,1.6,89.94,23,1017,225
2020,8,13,13,0,21,428,6,1.6,85.71,23.7,1017,375
2020,8,13,14,0,18,596,8,1.5,81.62,24.7,1017,554
2020,8,13,15,0,173,727,8,1.3,79.73,25.5,1017,643
2020,8,13,16,0,112,814,4,1.2,80.38,25.8,1017,692
2020,8,13,17,0,220,846,8,1.4,81.22,25.9,1017,743
2020,8,13,18,0,255,822,6,1.6,81.86,25.9,1016,753
2020,8,13,19,0,237,742,8,1.6,81.39,26,1016,520
2020,8,13,20,0,331,614,8,1.5,82.25,25.9,1016,362
2020,8,13,21,0,71,453,8,1.5,83.68,25.6,1016,365
2020,8,13,22,0,104,274,8,1.3,86.04,25.1,1016,274
2020,8,13,23,0,15,103,4,1.1,90.13,24.3,1016,99
2020,8,14,0,0,1,2,7,1.1,90.81,23.8,1016,1
2020,8,14,1,0,0,0,0,1.2,91.37,23.5,1016,0
2020,8,14,2,0,0,0,0,1.4,91.29,23.3,1016,0
2020,8,14,3,0,0,0,0,1.5,91.29,23.1,1016,0
2020,8,14,4,0,0,0,0,1.5,92.79,22.7,1016,0
2020,8,14,5,0,0,0,0,1.6,95.14,22.2,1016,0
2020,8,14,6,0,0,0,0,1.7,96.58,21.9,1015,0
2020,8,14,7,0,0,0,3,1.9,97.13,21.8,1015,0
2020,8,14,8,0,0,0,8,1.9,98.13,21.6,1015,0
2020,8,14,9,0,0,0,7,1.9,98.44,21.4,1015,0
2020,8,14,10,0,1,1,7,2,97.53,21.5,1015,0
2020,8,14,11,0,49,99,7,2.2,95.3,22.1,1015,42
2020,8,14,12,0,225,274,7,2.4,90.5,23.3,1015,122
2020,8,14,13,0,375,461,7,2.6,78.68,25.4,1015,261
2020,8,14,14,0,554,630,7,2.8,68.71,27.1,1015,533
2020,8,14,15,0,643,762,7,2.9,60.55,28.5,1014,541
2020,8,14,16,0,692,845,7,3,55.62,29.3,1014,804
2020,8,14,17,0,743,873,7,3,52.78,29.7,1014,785
2020,8,14,18,0,753,847,2,3,51.84,29.7,1014,624
2020,8,14,19,0,520,761,3,2.9,51.67,29.6,1013,574
2020,8,14,20,0,362,629,4,2.7,52.6,29.3,1013,406
2020,8,14,21,0,365,461,3,2.5,54.7,28.8,1013,153
2020,8,14,22,0,274,274,0,2.2,61.64,27.6,1013,72
2020,8,14,23,0,99,99,0,1.8,71.16,25.6,1013,28
2020,8,15,0,0,1,1,3,1.7,74.24,24.4,1013,0
2020,8,15,1,0,0,0,7,1.5,75.9,23.9,1013,0
2020,8,15,2,0,0,0,7,1.4,77.67,23.5,1013,0
2020,8,15,3,0,0,0,3,1.4,80.28,23,1013,0
2020,8,15,4,0,0,0,0,1.5,82.88,22.5,1013,0
2020,8,15,5,0,0,0,7,1.6,84.02,22.2,1013,0
2020,8,15,6,0,0,0,7,1.7,84.7,21.9,1013,0
2020,8,15,7,0,0,0,7,1.8,84.82,21.6,1013,0
2020,8,15,8,0,0,0,7,2,83.96,21.4,1013,0
2020,8,15,9,0,0,0,7,2.1,82.17,21.3,1013,0
2020,8,15,10,0,0,1,7,2.2,80.9,21.3,1014,0
2020,8,15,11,0,42,102,4,2.5,75.71,22.1,1014,6
2020,8,15,12,0,122,282,4,2.7,68.6,23.2,1015,14
2020,8,15,13,0,261,473,4,3,61.7,24.4,1015,54
2020,8,15,14,0,533,645,3,3,56.54,25.6,1015,55
2020,8,15,15,0,541,770,4,3,51.93,26.8,1015,50
2020,8,15,16,0,804,854,3,2.9,48.85,27.8,1014,138
2020,8,15,17,0,785,883,2,2.8,48.04,28.2,1014,104
2020,8,15,18,0,624,840,7,2.8,48.32,28.2,1014,100
2020,8,15,19,0,574,753,8,2.9,49.84,27.8,1014,107
2020,8,15,20,0,406,617,4,3.1,53.49,27,1014,98
2020,8,15,21,0,153,447,4,3.3,58.76,26,1014,108
2020,8,15,22,0,72,262,4,3.2,66.37,24.8,1014,38
2020,8,15,23,0,28,91,4,3.1,73.17,23.6,1015,99
2020,8,16,0,0,0,1,8,3,77.21,22.9,1015,0
2020,8,16,1,0,0,0,8,3,80.09,22.4,1016,0
2020,8,16,2,0,0,0,8,3.2,83.44,21.8,1016,0
2020,8,16,3,0,0,0,8,3.3,85.08,21.4,1015,0
2020,8,16,4,0,0,0,8,3.3,87.09,20.9,1015,0
2020,8,16,5,0,0,0,8,3.3,88.08,20.6,1014,0
2020,8,16,6,0,0,0,8,3.2,89.44,20.3,1014,0
2020,8,16,7,0,0,0,8,3.1,90.38,20.1,1014,0
2020,8,16,8,0,0,0,8,3,91.35,19.9,1014,0
2020,8,16,9,0,0,0,8,3.1,92.37,19.7,1014,0
2020,8,16,10,0,0,0,8,3.3,93.72,19.5,1014,0
2020,8,16,11,0,6,92,8,3.4,93.87,19.6,1014,101
2020,8,16,12,0,14,265,8,3.5,93.44,19.9,1014,283
2020,8,16,13,0,54,449,6,3.7,90.49,20.6,1013,469
2020,8,16,14,0,55,616,8,3.9,86.88,21.4,1013,636
2020,8,16,15,0,50,748,8,4,84.61,22,1013,764
2020,8,16,16,0,138,833,8,4.2,83.53,22.4,1012,844
2020,8,16,17,0,104,864,8,4.4,82.23,22.8,1012,869
2020,8,16,18,0,100,835,4,4.5,80.75,23.1,1011,833
2020,8,16,19,0,107,754,4,4.6,79.95,23.2,1011,614
2020,8,16,20,0,98,626,3,4.7,80.84,22.9,1011,517
2020,8,16,21,0,108,458,3,4.7,81.96,22.5,1011,63
2020,8,16,22,0,38,274,3,4.5,83.67,22,1011,211
2020,8,16,23,0,99,99,0,4.3,87.48,21.1,1011,57
2020,8,17,0,0,0,0,3,4,90.48,20.4,1011,0
2020,8,17,1,0,0,0,3,3.8,91.92,20,1011,0
2020,8,17,2,0,0,0,0,3.6,93.01,19.6,1011,0
2020,8,17,3,0,0,0,0,3.4,93.41,19.3,1011,0
2020,8,17,4,0,0,0,3,3.2,94.15,18.9,1011,0
2020,8,17,5,0,0,0,3,3,94.89,18.5,1011,0
2020,8,17,6,0,0,0,0,2.8,96.17,18,1011,0
2020,8,17,7,0,0,0,0,2.6,96.53,17.7,1011,0
2020,8,17,8,0,0,0,0,2.3,96.83,17.4,1011,0
2020,8,17,9,0,0,0,0,2.1,97.03,17.1,1011,0
2020,8,17,10,0,0,0,0,1.9,95.27,17.4,1012,0
2020,8,17,11,0,101,101,0,1.9,87.28,19,1012,96
2020,8,17,12,0,283,283,0,1.7,76.13,20.7,1012,279
2020,8,17,13,0,469,469,0,1.4,67.45,22.6,1012,471
2020,8,17,14,0,636,636,0,1.1,61.85,24.3,1012,645
2020,8,17,15,0,764,764,0,0.9,58.71,25.6,1011,786
2020,8,17,16,0,844,844,0,1.1,58.37,26.5,1011,869
2020,8,17,17,0,869,869,0,1.5,59.64,26.9,1010,895
2020,8,17,18,0,833,833,0,2,61.22,26.9,1010,760
2020,8,17,19,0,614,743,2,2.3,63.4,26.7,1010,601
2020,8,17,20,0,517,609,0,2.7,66.94,26.2,1010,132
2020,8,17,21,0,63,437,4,2.9,72.06,25.5,1010,421
2020,8,17,22,0,211,253,0,3,79.44,24.4,1010,156
2020,8,17,23,0,57,84,3,3,87.87,23,1010,69
2020,8,18,0,0,0,0,7,3,92.55,22.2,1010,0
2020,8,18,1,0,0,0,8,2.9,95.15,21.8,1010,0
2020,8,18,2,0,0,0,6,2.8,96.07,21.6,1010,0
2020,8,18,3,0,0,0,6,2.9,97.02,21.4,1010,0
2020,8,18,4,0,0,0,6,3,97.38,21.3,1009,0
2020,8,18,5,0,0,0,8,3,97.34,21.2,1009,0
2020,8,18,6,0,0,0,7,2.7,97.75,20.9,1009,0
2020,8,18,7,0,0,0,8,2.4,98.35,20.4,1009,0
2020,8,18,8,0,0,0,8,2.1,99.24,19.7,1009,0
2020,8,18,9,0,0,0,0,1.7,99.25,19.1,1009,0
2020,8,18,10,0,0,0,0,1.5,99.16,18.9,1009,0
2020,8,18,11,0,96,96,0,1.5,96.13,19.7,1009,64
2020,8,18,12,0,279,279,0,1.2,88.44,21,1010,109
2020,8,18,13,0,471,471,0,1.2,72.87,23,1010,12
2020,8,18,14,0,645,645,0,1.2,59.49,24.9,1010,90
2020,8,18,15,0,786,786,0,1.2,54.28,26.2,1010,92
2020,8,18,16,0,869,869,0,1.3,52.14,27,1009,193
2020,8,18,17,0,895,898,0,1.3,50.46,27.6,1009,168
2020,8,18,18,0,760,867,2,1.4,50.27,27.8,1009,406
2020,8,18,19,0,601,778,2,1.3,51.08,27.8,1009,334
2020,8,18,20,0,132,640,3,1.3,52.72,27.5,1008,517
2020,8,18,21,0,421,464,0,1.3,55.41,27,1009,448
2020,8,18,22,0,156,273,3,1.3,59.97,26.2,1009,263
2020,8,18,23,0,69,93,3,1.4,68.87,24.5,1009,89
2020,8,19,0,0,0,0,3,1.6,68.85,23.9,1010,0
2020,8,19,1,0,0,0,0,1.6,69.38,23.7,1010,0
2020,8,19,2,0,0,0,0,1.4,70.91,23.4,1010,0
2020,8,19,3,0,0,0,3,1.3,73.41,23,1010,0
2020,8,19,4,0,0,0,4,1.2,76.96,22.4,1010,0
2020,8,19,5,0,0,0,4,1.1,80.65,21.8,1010,0
2020,8,19,6,0,0,0,2,1,83.61,21.2,1010,0
2020,8,19,7,0,0,0,0,0.8,84.1,20.9,1011,0
2020,8,19,8,0,0,0,3,0.7,85.75,20.4,1011,0
2020,8,19,9,0,0,0,3,0.8,87.92,19.8,1011,0
2020,8,19,10,0,0,0,8,1,89.17,19.6,1012,0
2020,8,19,11,0,64,88,7,1.5,86.16,20.5,1012,103
2020,8,19,12,0,109,263,4,1.5,78.56,22.1,1012,294
2020,8,19,13,0,12,446,8,1.1,69,23.9,1012,493
2020,8,19,14,0,90,611,6,0.6,67.85,24.4,1012,669
2020,8,19,15,0,92,738,8,0.5,69.36,24.4,1012,806
2020,8,19,16,0,193,818,8,0.5,70.61,24.3,1012,879
2020,8,19,17,0,168,852,8,0.5,68.98,24.4,1012,922
2020,8,19,18,0,406,825,3,0.5,66.95,24.7,1012,886
2020,8,19,19,0,334,742,3,0.5,65.8,24.7,1011,759
2020,8,19,20,0,517,614,0,0.5,66.39,24.4,1011,594
2020,8,19,21,0,448,448,0,0.6,67.64,24.2,1012,418
2020,8,19,22,0,263,263,0,0.6,69.63,23.9,1012,283
2020,8,19,23,0,89,89,0,0.6,74.55,22.5,1013,94
2020,8,20,0,0,0,0,0,0.6,74.16,21.7,1013,0
2020,8,20,1,0,0,0,0,0.6,76.46,20.9,1014,0
2020,8,20,2,0,0,0,0,0.7,79.46,20,1014,0
2020,8,20,3,0,0,0,0,0.9,81.66,19.3,1014,0
2020,8,20,4,0,0,0,0,1.2,83.32,18.7,1015,0
2020,8,20,5,0,0,0,0,1.5,84.52,18.1,1015,0
2020,8,20,6,0,0,0,0,1.7,85.41,17.5,1015,0
2020,8,20,7,0,0,0,0,1.9,86.24,16.9,1015,0
2020,8,20,8,0,0,0,0,1.9,87.11,16.4,1016,0
2020,8,20,9,0,0,0,0,1.8,88.24,16,1016,0
2020,8,20,10,0,0,0,0,1.9,88.42,16,1017,0
2020,8,20,11,0,103,103,0,2,82.07,17.4,1017,58
2020,8,20,12,0,294,294,0,1.8,69.98,20,1017,235
2020,8,20,13,0,493,493,0,1.7,55.93,22.4,1017,435
2020,8,20,14,0,669,669,0,1.3,48.47,23.8,1017,576
2020,8,20,15,0,806,806,0,1.1,43.69,24.8,1017,642
2020,8,20,16,0,879,894,0,0.8,40.09,25.6,1016,691
2020,8,20,17,0,922,922,0,0.6,37.87,26.2,1016,668
2020,8,20,18,0,886,888,0,0.6,38.21,26.5,1015,597
2020,8,20,19,0,759,799,2,0.8,39.39,26.5,1015,627
2020,8,20,20,0,594,660,7,1,40.33,26.4,1014,510
2020,8,20,21,0,418,481,7,1.1,41.82,26.4,1014,419
2020,8,20,22,0,283,283,0,1.3,46.55,25.1,1014,212
2020,8,20,23,0,94,94,0,1.8,58.96,22.7,1014,40
2020,8,21,0,0,0,0,0,2.2,65.46,21.1,1014,0
2020,8,21,1,0,0,0,2,2.3,73.38,20.1,1015,0
2020,8,21,2,0,0,0,3,2.2,79.42,19.5,1014,0
2020,8,21,3,0,0,0,0,2.2,84.65,19.1,1014,0
2020,8,21,4,0,0,0,0,2.1,86.84,19.2,1014,0
2020,8,21,5,0,0,0,7,2.2,89.44,19.1,1015,0
2020,8,21,6,0,0,0,7,2,92.24,18.8,1014,0
2020,8,21,7,0,0,0,7,2,93.63,18.7,1014,0
2020,8,21,8,0,0,0,7,2,94.27,18.7,1014,0
2020,8,21,9,0,0,0,3,2,95.74,18.5,1014,0
2020,8,21,10,0,0,0,7,1.9,94.88,18.7,1015,0
2020,8,21,11,0,58,87,4,2.1,89.06,19.9,1015,32
2020,8,21,12,0,235,263,7,2.2,79.82,21.7,1015,179
2020,8,21,13,0,435,451,0,2.4,68.4,23.8,1014,299
2020,8,21,14,0,576,620,0,2.3,61.35,25.6,1014,499
2020,8,21,15,0,642,760,7,2.1,57.82,27,1013,588
2020,8,21,16,0,691,844,7,2.2,55.58,27.9,1013,665
2020,8,21,17,0,668,870,7,2.4,53.81,28.5,1012,720
2020,8,21,18,0,597,841,7,2.5,53.11,28.8,1012,753
2020,8,21,19,0,627,752,7,2.7,53.19,28.9,1011,620
2020,8,21,20,0,510,613,3,2.8,54.96,28.6,1011,160
2020,8,21,21,0,419,439,0,3,59.16,27.8,1011,65
2020,8,21,22,0,212,251,3,3.2,65.85,26.7,1011,241
2020,8,21,23,0,40,79,4,3.3,73.79,24.8,1011,72
2020,8,22,0,0,0,0,7,3.3,79.06,23.7,1011,0
2020,8,22,1,0,0,0,7,3.2,82.48,23.2,1012,0
2020,8,22,2,0,0,0,7,3,85.61,22.8,1012,0
2020,8,22,3,0,0,0,7,2.8,88.89,22.4,1012,0
2020,8,22,4,0,0,0,7,2.6,91.83,22.1,1012,0
2020,8,22,5,0,0,0,7,2.4,93.88,21.9,1012,0
2020,8,22,6,0,0,0,8,2.2,96.22,21.6,1012,0
2020,8,22,7,0,0,0,8,2,97.61,21.4,1012,0
2020,8,22,8,0,0,0,7,1.9,98.59,21.2,1012,0
2020,8,22,9,0,0,0,7,1.7,99.9,20.9,1012,0
2020,8,22,10,0,0,0,7,1.6,98.91,21,1012,0
2020,8,22,11,0,32,83,7,1.7,93.08,22.1,1013,38
2020,8,22,12,0,179,257,7,1.6,86.3,23.4,1012,95
2020,8,22,13,0,299,444,7,1.5,77.67,25.1,1012,225
2020,8,22,14,0,499,613,7,1.4,69.58,26.6,1012,423
2020,8,22,15,0,588,745,7,1.5,62.7,27.9,1013,281
2020,8,22,16,0,665,828,7,1.7,58.77,28.7,1013,534
2020,8,22,17,0,720,855,7,1.8,55.7,29.5,1012,786
2020,8,22,18,0,753,824,7,1.9,53.79,30.1,1012,786
2020,8,22,19,0,620,737,2,2,53.28,30.3,1012,650
2020,8,22,20,0,160,601,3,2.1,54.67,30,1012,590
2020,8,22,21,0,65,427,8,2.3,58.08,29.4,1012,434
2020,8,22,22,0,241,241,0,2.5,65.94,28,1012,246
2020,8,22,23,0,72,72,0,2.7,74.61,26.1,1012,63
2020,8,23,0,0,0,0,0,2.8,78.6,25.2,1013,0
2020,8,23,1,0,0,0,0,2.6,82.58,24.5,1014,0
2020,8,23,2,0,0,0,0,2.4,86.37,23.8,1014,0
2020,8,23,3,0,0,0,0,2.1,88.82,23.3,1014,0
2020,8,23,4,0,0,0,7,1.9,91.14,22.8,1014,0
2020,8,23,5,0,0,0,0,1.7,93.55,22.3,1014,0
2020,8,23,6,0,0,0,0,1.6,96,21.8,1014,0
2020,8,23,7,0,0,0,7,1.5,98.44,21.3,1015,0
2020,8,23,8,0,0,0,7,1.4,99.55,21,1015,0
2020,8,23,9,0,0,0,3,1.3,99.94,20.8,1015,0
2020,8,23,10,0,0,0,7,1.2,98.15,21.1,1016,0
2020,8,23,11,0,38,77,7,1.2,91.07,22.7,1016,78
2020,8,23,12,0,95,247,4,1.1,79.37,24.9,1016,250
2020,8,23,13,0,225,430,7,1.2,68.91,27,1016,435
2020,8,23,14,0,423,596,4,1.4,64.91,27.8,1016,601
2020,8,23,15,0,281,738,6,1.5,62.7,28.1,1016,733
2020,8,23,16,0,534,822,4,1.6,60.26,28.6,1016,815
2020,8,23,17,0,786,851,0,1.7,58.79,29,1016,828
2020,8,23,18,0,786,827,0,1.9,58.25,29.3,1015,806
2020,8,23,19,0,650,740,0,2,59.53,29.2,1015,622
2020,8,23,20,0,590,605,0,2,61.87,28.8,1015,575
2020,8,23,21,0,434,434,0,1.9,65.13,28.2,1015,422
2020,8,23,22,0,246,246,0,1.9,71.22,27.1,1015,111
2020,8,23,23,0,63,73,0,1.9,80.72,25.3,1015,23
2020,8,24,0,0,0,0,0,1.9,86.56,24.2,1015,0
2020,8,24,1,0,0,0,7,1.8,90.94,23.7,1016,0
2020,8,24,2,0,0,0,7,1.6,95.11,23.2,1016,0
2020,8,24,3,0,0,0,7,1.5,98.33,22.8,1016,0
2020,8,24,4,0,0,0,7,1.4,99.87,22.6,1015,0
2020,8,24,5,0,0,0,8,1.3,100,22.4,1015,0
2020,8,24,6,0,0,0,8,1.2,100,22.3,1015,0
2020,8,24,7,0,0,0,7,1.2,100,22.2,1015,0
2020,8,24,8,0,0,0,0,1.1,100,22,1015,0
2020,8,24,9,0,0,0,0,1.2,100,21.8,1015,0
2020,8,24,10,0,0,0,0,1.2,100,21.8,1015,0
2020,8,24,11,0,78,78,0,1.3,92.73,23.5,1015,71
2020,8,24,12,0,250,250,0,1.3,80.97,25.5,1015,245
2020,8,24,13,0,435,435,0,1.2,69.76,27.4,1015,387
2020,8,24,14,0,601,601,0,1.2,63.02,28.9,1015,586
2020,8,24,15,0,733,733,0,1.2,58.97,29.9,1014,565
2020,8,24,16,0,815,815,0,1.3,56.69,30.5,1014,789
2020,8,24,17,0,828,842,0,1.4,55.38,31,1013,822
2020,8,24,18,0,806,810,0,1.5,54.79,31.3,1013,759
2020,8,24,19,0,622,724,7,1.6,55.18,31.2,1012,376
2020,8,24,20,0,575,591,0,1.7,56.78,30.8,1012,393
2020,8,24,21,0,422,422,0,1.7,59.8,30.2,1011,346
2020,8,24,22,0,111,238,6,1.7,66.69,29.1,1011,203
2020,8,24,23,0,23,69,6,1.7,75.8,27,1011,33
2020,8,25,0,0,0,0,7,2,79.07,26,1011,0
2020,8,25,1,0,0,0,0,2.1,80.28,25.7,1012,0
2020,8,25,2,0,0,0,0,2.1,83.14,25,1011,0
2020,8,25,3,0,0,0,0,2.1,85.81,24.4,1011,0
2020,8,25,4,0,0,0,0,2.2,88.66,23.9,1011,0
2020,8,25,5,0,0,0,0,2.2,91.23,23.5,1011,0
2020,8,25,6,0,0,0,0,2.2,93.43,23.2,1010,0
